name,start datetime,venue names,attractions names,public start datetime,public end datetime,presales start datetime,presales end datetime,url,artist,id,price ranges,ticket limit,timezone,TBA,TBD
Backstreet Boys: DNA World Tour,2022-09-01 16:30:00,Canadian Tire Centre,Backstreet Boys,2022-04-08 07:00:00,2022-09-01 18:30:00,"2022-04-07 07:00:00, 2022-04-06 07:00:00, 2022-04-06 07:00:00, 2022-04-07 07:00:00, 2022-04-07 07:00:00, 2022-04-06 07:00:00, 2022-04-08 07:00:00","2022-04-07 19:00:00, 2022-04-07 19:00:00, 2022-04-07 19:00:00, 2022-04-07 19:00:00, 2022-04-07 19:00:00, 2022-04-07 19:00:00, 2022-09-01 16:30:00",https://www.ticketmaster.ca/backstreet-boys-dna-world-tour-kanata-ontario-09-01-2022/event/31005C77D1104366,K8vZ91719tf,G5d7Z96Lo77uJ,"min: 50.82 USD, max: 358.08 USD",There is a ticket limit of 8.,America/New_York,False,False
Backstreet Boys: DNA World Tour,2022-09-02 16:30:00,Centre Videotron,Backstreet Boys,2020-02-14 07:00:00,2022-09-02 16:30:00,"2020-02-14 07:00:00, 2020-02-11 07:00:00, 2020-02-11 07:00:00, 2020-02-14 07:00:00, 2020-02-14 07:00:00, 2020-02-14 07:00:00, 2020-02-14 07:00:00","2021-08-20 19:00:00, 2020-02-13 19:00:00, 2020-02-13 19:00:00, 2021-09-04 16:30:00, 2021-09-04 16:30:00, 2021-08-20 19:00:00, 2021-08-20 19:00:00",https://www.ticketmaster.ca/backstreet-boys-dna-world-tour-quebec-quebec-09-02-2022/event/31005845E40665E8,K8vZ91719tf,1AsZA-AGkd0vJ9I,"min: 67.36 USD, max: 283.24 USD",Il y a une limite de huit (8) billet pour cet événement. There is a limit of eight (8) tickets for the event.,America/Toronto,False,False
Backstreet Boys: DNA World Tour,2022-09-03 16:30:00,Centre Bell,Backstreet Boys,2020-02-14 07:00:00,2022-09-03 16:30:00,,,https://www.ticketmaster.ca/backstreet-boys-dna-world-tour-montreal-quebec-09-03-2022/event/31005846C39A591A,K8vZ91719tf,1AsZA-kGkddJP0Q,"min: 51.6 USD, max: 298.99 USD",La limite de billet pour cet événement est de 8. There is an overall 8 ticket limit for this event.,America/New_York,False,False
Backstreet Boys:  DNA World Tour,2022-09-13 17:30:00,INTRUST Bank Arena,Backstreet Boys,2020-02-14 10:00:00,2022-09-13 17:30:00,,,https://selectaseat.com/bsb,K8vZ91719tf,vv1AkZA-kGkduwBNX,,,America/Chicago,False,False
Backstreet Boys: DNA World Tour,2022-10-09 11:00:00,Ziggo Dome,Backstreet Boys,2022-04-08 01:00:00,2022-10-09 14:00:00,,,https://www.ticketmaster.nl/event/backstreet-boys-dna-world-tour-tickets/280691?language=en-us,K8vZ91719tf,Z698xZbpZ171ZQo,"min: 57.17 USD, max: 337.33 USD",,Europe/Amsterdam,False,False
Backstreet Boys | Logen-Package,2022-10-10 11:00:00,,Backstreet Boys,2022-04-08 01:00:00,2022-10-10 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-logen-package-tickets/461345?language=en-us,K8vZ91719tf,Z698xZC2Z17o-uA,"min: 171.53 USD, max: 171.53 USD",,Europe/Berlin,False,False
Backstreet Boys | Premium-Package,2022-10-10 11:00:00,,Backstreet Boys,2022-04-08 01:24:00,2022-10-10 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-premium-package-tickets/461359?language=en-us,K8vZ91719tf,Z698xZC2Z17o-u_,"min: 184.1 USD, max: 184.1 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-10 11:00:00,,Backstreet Boys,2022-04-08 01:00:00,2022-10-10 11:00:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/460927?language=en-us,K8vZ91719tf,Z698xZC2Z17oO0E,"min: 62.89 USD, max: 456.26 USD",,Europe/Berlin,False,False
Backstreet Boys | All-In Premium Package,2022-10-12 11:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-10-12 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-all-in-premium-package-tickets/461177?language=en-us,K8vZ91719tf,Z698xZC2Z17o-AM,"min: 284.73 USD, max: 284.73 USD",,Europe/Berlin,False,False
Backstreet Boys | Premium Seat,2022-10-12 11:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-10-12 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-premium-seat-tickets/461175?language=en-us,K8vZ91719tf,Z698xZC2Z17o-Ag,"min: 216.12 USD, max: 216.12 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-12 11:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-10-12 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/460299?language=en-us,K8vZ91719tf,Z698xZC2Z17oO1_,"min: 74.33 USD, max: 456.26 USD",,Europe/Berlin,False,False
Backstreet Boys | Box seat in the Ticketmaster Suite,2022-10-12 11:00:00,,"Backstreet Boys, Ticketmaster Suite",2022-04-07 01:00:00,2022-10-12 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-box-seat-in-the-ticketmaster-suite-tickets/460795?language=en-us,K8vZ91719tf,Z698xZC2Z17oOr4,"min: 249.28 USD, max: 249.28 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-13 11:00:00,,Backstreet Boys,2022-04-08 01:00:00,2022-10-13 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/461287?language=en-us,K8vZ91719tf,Z698xZC2Z17o-16,"min: 74.33 USD, max: 444.82 USD",,Europe/Berlin,False,False
Backstreet Boys | Premium Seat,2022-10-13 11:00:00,,Backstreet Boys,2022-04-12 06:13:00,2022-10-13 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-premium-seat-tickets/461747?language=en-us,K8vZ91719tf,Z698xZC2Z17o-q6,"min: 216.12 USD, max: 216.12 USD",,Europe/Berlin,False,False
Backstreet Boys | All-In Premium Package,2022-10-13 11:00:00,,Backstreet Boys,2022-04-12 06:17:00,2022-10-13 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-all-in-premium-package-tickets/461749?language=en-us,K8vZ91719tf,Z698xZC2Z17o-qa,"min: 284.73 USD, max: 284.73 USD",,Europe/Berlin,False,False
Backstreet Boys | Box seat in the Ticketmaster Suite,2022-10-13 11:00:00,,"Backstreet Boys, Ticketmaster Suite",2022-04-12 06:20:00,2022-10-13 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-box-seat-in-the-ticketmaster-suite-tickets/461751?language=en-us,K8vZ91719tf,Z698xZC2Z17o-qo,"min: 249.28 USD, max: 249.28 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-15 11:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-10-15 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/459803?language=en-us,K8vZ91719tf,Z698xZC2Z17o_Od,"min: 74.33 USD, max: 456.26 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-17 11:00:00,,Backstreet Boys,2022-04-08 01:00:00,2022-10-17 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/460933?language=en-us,K8vZ91719tf,Z698xZC2Z17oO0S,"min: 74.33 USD, max: 456.26 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-18 11:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-10-18 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/459711?language=en-us,K8vZ91719tf,Z698xZC2Z17o_jo,"min: 74.33 USD, max: 456.26 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-20 11:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-10-20 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/460339?language=en-us,K8vZ91719tf,Z698xZC2Z17oOGy,"min: 62.89 USD, max: 467.69 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-21 11:00:00,,Backstreet Boys,2022-04-08 01:00:00,2022-10-21 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/461157?language=en-us,K8vZ91719tf,Z698xZC2Z17o-A9,"min: 62.89 USD, max: 444.82 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-24 11:00:00,,Backstreet Boys,2022-04-08 01:00:00,2022-10-24 14:00:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/461151?language=en-us,K8vZ91719tf,Z698xZC2Z17o-Ao,"min: 74.33 USD, max: 444.82 USD",,Europe/Berlin,False,False
Backstreet Boys | Premium-Package GOLD,2022-10-24 11:00:00,,Backstreet Boys,2022-04-12 06:45:00,2022-10-24 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-premium-package-gold-tickets/461761?language=en-us,K8vZ91719tf,Z698xZC2Z17o-q-,"min: 364.78 USD, max: 364.78 USD",,Europe/Berlin,False,False
Backstreet Boys | Premium-Package SILVER,2022-10-24 11:00:00,,Backstreet Boys,2022-04-12 07:01:00,2022-10-24 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-premium-package-silver-tickets/461777?language=en-us,K8vZ91719tf,Z698xZC2Z17o-qM,"min: 296.17 USD, max: 296.17 USD",,Europe/Berlin,False,False
Backstreet Boys | Premium-Package GOLD,2022-10-25 11:00:00,,Backstreet Boys,2022-04-12 06:52:00,2022-10-25 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-premium-package-gold-tickets/461765?language=en-us,K8vZ91719tf,Z698xZC2Z17o-qP,"min: 364.78 USD, max: 364.78 USD",,Europe/Berlin,False,False
Backstreet Boys | Premium-Package SILVER,2022-10-25 11:00:00,,Backstreet Boys,2022-04-12 07:10:00,2022-10-25 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-premium-package-silver-tickets/461785?language=en-us,K8vZ91719tf,Z698xZC2Z17o-rA,"min: 296.17 USD, max: 296.17 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-25 11:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-10-25 14:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/460341?language=en-us,K8vZ91719tf,Z698xZC2Z17oOuv,"min: 74.33 USD, max: 450.54 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-27 11:00:00,Hallenstadion,Backstreet Boys,2022-04-08 01:00:00,2022-10-27 14:59:00,,,https://www.ticketmaster.ch/event/backstreet-boys-dna-world-tour-tickets/14131?language=en-us,K8vZ91719tf,Z698xZu3ZadjS,,,Europe/Zurich,False,False
Backstreet Boys | DNA World Tour,2022-10-29 09:00:00,TAURON Arena Kraków,Backstreet Boys,2022-04-07 01:00:00,2022-10-29 12:00:00,,,https://www.ticketmaster.pl/event/backstreet-boys-%7C-dna-world-tour-tickets/23765?language=en-us,K8vZ91719tf,Z698xZQpZaAS4,"min: 43.83 USD, max: 428.16 USD",,Europe/Warsaw,False,False
Backstreet Boys - DNA World Tour,2022-10-30 12:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-10-30 12:00:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/460493?language=en-us,K8vZ91719tf,Z698xZC2Z17oO3K,"min: 91.48 USD, max: 444.82 USD",,Europe/Berlin,False,False
Backstreet Boys | Logen-Package,2022-10-31 12:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-10-31 15:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-logen-package-tickets/461173?language=en-us,K8vZ91719tf,Z698xZC2Z17o-AS,"min: 171.53 USD, max: 171.53 USD",,Europe/Berlin,False,False
Backstreet Boys | Premium-Package,2022-10-31 12:00:00,,Backstreet Boys,2022-04-08 01:01:00,2022-10-31 15:00:00,,,https://www.ticketmaster.de/event/backstreet-boys-%7C-premium-package-tickets/461353?language=en-us,K8vZ91719tf,Z698xZC2Z17o-uK,"min: 184.1 USD, max: 184.1 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-10-31 12:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-10-31 12:00:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/459679?language=en-us,K8vZ91719tf,Z698xZC2Z17o__y,"min: 62.89 USD, max: 467.69 USD",,Europe/Berlin,False,False
Backstreet Boys - DNA World Tour,2022-11-04 12:00:00,,Backstreet Boys,2022-04-07 01:00:00,2022-11-04 15:59:00,,,https://www.ticketmaster.de/event/backstreet-boys-dna-world-tour-tickets/460763?language=en-us,K8vZ91719tf,Z698xZC2Z17oOqN,"min: 74.33 USD, max: 456.26 USD",,Europe/Berlin,False,False
Backstreet Boys: Dna World Tour,2022-11-06 11:00:00,The O2,Backstreet Boys,2022-04-08 02:00:00,2022-11-06 11:00:00,"2022-04-06 02:00:00, 2022-04-07 02:00:00","2022-04-07 14:00:00, 2022-04-08 01:00:00",https://www.ticketmaster.co.uk/backstreet-boys-dna-world-tour-london-11-06-2022/event/35005C84A51F2052,K8vZ91719tf,G5dfZ9F3P6wv3,"min: 67.86 USD, max: 190.01 USD",Please note: There is a ticket Limit of 8 tickets per person and per credit card on this event,Europe/London,False,False
Backstreet Boys: DNA World Tour,2023-03-10 21:30:00,Spark Arena,Backstreet Boys,2019-09-22 17:00:00,2023-03-11 01:00:00,"2019-09-12 17:00:00, 2019-09-16 20:00:00, 2019-09-18 16:00:00, 2019-09-18 16:00:00","2019-09-15 22:00:00, 2019-09-18 15:00:00, 2019-09-22 16:00:00, 2019-09-22 16:00:00",https://www.ticketmaster.co.nz/backstreet-boys-dna-world-tour-auckland-new-zealand-03-11-2023/event/2400572AF0F23840,K8vZ91719tf,1Ae8Z4wGklYHN-Z,"min: 60.96 USD, max: 160.29 USD",There is a strict limit of eight (8) tickets per customer for this event.,Pacific/Auckland,False,False
Garth Brooks,2022-04-30 17:00:00,LSU Tiger Stadium,Garth Brooks,2021-12-10 08:00:00,2022-04-30 17:00:00,,,https://www.ticketmaster.com/garth-brooks-baton-rouge-louisiana-04-30-2022/event/1B005B7E82CD1FEC,K8vZ9171aAV,G5viZpMBeSoTi,"min: 87.7 USD, max: 87.7 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Garth Brooks,2022-07-30 17:00:00,AT&T Stadium,Garth Brooks,2022-04-15 08:00:00,2022-07-30 18:00:00,2022-04-19 08:00:00,2022-07-30 17:00:00,https://www.ticketmaster.com/garth-brooks-arlington-texas-07-30-2022/event/0C005C67C8162756,K8vZ9171aAV,vvG1YZ9kLFAxqp,"min: 91.1 USD, max: 91.1 USD",There's an 8 ticket limit per household.,America/Chicago,False,False
Garth Brooks,2022-06-18 18:00:00,Rice-Eccles Stadium,Garth Brooks,2022-04-22 09:00:00,2022-06-18 20:00:00,,,https://www.ticketmaster.com/garth-brooks-salt-lake-city-utah-06-18-2022/event/1E005C86E4BA4BFD,K8vZ9171aAV,G5vzZ9Fh0m0RW,"min: 87.7 USD, max: 87.7 USD",There is a limit of 8 tickets per customer.,America/Denver,False,False
Garth Brooks,2022-05-07 16:00:00,Notre Dame Stadium,Garth Brooks,2022-02-25 07:00:00,2022-05-07 18:00:00,,,https://www.ticketmaster.com/garth-brooks-south-bend-indiana-05-07-2022/event/05005C4DBF032207,K8vZ9171aAV,vvG1fZ97UTZwF6,"min: 91.7 USD, max: 91.7 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Garth Brooks,2022-05-14 16:00:00,Paul Brown Stadium,Garth Brooks,2022-03-11 07:00:00,2022-05-14 16:00:00,,,https://www.ticketmaster.com/garth-brooks-cincinnati-ohio-05-14-2022/event/16005C5CC7746383,K8vZ9171aAV,G5vbZ9AS6qkCd,"min: 84.68 USD, max: 84.68 USD",There's an 8 ticket limit per household.,America/New_York,False,False
Garth Brooks,2022-05-21 16:00:00,Gillette Stadium,Garth Brooks,2021-02-14 07:00:00,2022-05-21 16:00:00,,,https://www.ticketmaster.com/garth-brooks-foxborough-massachusetts-05-21-2022/event/01005C2CB0BA23B8,K8vZ9171aAV,vvG17Z9ewYmxCz,"min: 84.74 USD, max: 84.74 USD",There is a limit of 8 tickets for this event.,America/New_York,False,False
Garth Brooks,2022-06-04 17:00:00,Protective Stadium,Garth Brooks,2022-04-08 08:00:00,2022-06-04 17:00:00,,,https://www.ticketmaster.com/garth-brooks-birmingham-alabama-06-04-2022/event/20005C7A4028BDA3,K8vZ9171aAV,G5eZZ96tZ15UN,"min: 91.7 USD, max: 91.7 USD",There's an 8 ticket limit per household.,America/Chicago,False,False
Garth Brooks,2022-07-15 16:00:00,Bank of America Stadium,Garth Brooks,2022-03-25 07:26:15,2022-07-15 17:00:00,,,https://www.ticketmaster.com/garth-brooks-charlotte-north-carolina-07-15-2022/event/2D005C72DF8D70C4,K8vZ9171aAV,G5eVZ965LN9d7,"min: 79.41 USD, max: 79.41 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Garth Brooks,2022-07-16 16:00:00,Bank of America Stadium,Garth Brooks,2022-03-25 07:00:00,2022-07-16 17:00:00,,,https://www.ticketmaster.com/garth-brooks-charlotte-north-carolina-07-16-2022/event/2D005C5790212030,K8vZ9171aAV,G5eVZ9Ar8F3ZY,"min: 79.41 USD, max: 79.41 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Garth Brooks,2022-05-13 16:00:00,Paul Brown Stadium,Garth Brooks,2022-04-29 07:00:00,2022-05-13 16:00:00,,,https://www.ticketmaster.com/garth-brooks-cincinnati-ohio-05-13-2022/event/16005C8BF499494B,K8vZ9171aAV,G5vbZ9FRVJfP5,"min: 84.68 USD, max: 84.68 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Garth Brooks,2022-05-20 16:00:00,Gillette Stadium,Garth Brooks,2022-05-05 07:00:00,2022-05-20 18:00:00,,,https://www.ticketmaster.com/garth-brooks-foxborough-massachusetts-05-20-2022/event/01005C8C81A211D6,K8vZ9171aAV,vvG17Z9FwvI-6p,"min: 84.74 USD, max: 84.74 USD",There is a limit of 8 tickets for this event.,America/New_York,False,False
Garth Brooks,2022-06-17 18:00:00,Rice-Eccles Stadium,Garth Brooks,2022-04-29 09:00:00,2022-06-17 18:00:00,,,https://www.ticketmaster.com/garth-brooks-salt-lake-city-utah-06-17-2022/event/1E005C9312B990E3,K8vZ9171aAV,G5vzZ9aG3m_dN,"min: 87.7 USD, max: 87.7 USD",There is a limit of 8 tickets per customer.,America/Denver,False,False
Garth Brooks,2022-09-09 09:00:00,Croke Park,Garth Brooks,2021-11-25 00:00:00,2022-09-09 13:00:00,2021-11-24 00:00:00,2021-11-24 23:30:00,https://www.ticketmaster.ie/garth-brooks-dublin-09-09-2022/event/18005B7123BC77DE,K8vZ9171aAV,G5vOZpM7NR6Lr,"min: 74.84 USD, max: 92.62 USD","Ticket Limit of 8 per person, per credit card, per house hold.",Europe/London,False,False
Garth Brooks,2022-09-10 09:00:00,Croke Park,Garth Brooks,2021-11-25 00:00:00,2022-09-10 13:00:00,2021-11-24 00:00:00,2021-11-24 23:30:00,https://www.ticketmaster.ie/garth-brooks-dublin-09-10-2022/event/18005B7123BF77E0,K8vZ9171aAV,G5vOZpM7NRMLO,"min: 74.84 USD, max: 92.62 USD","Ticket Limit of 8 per person, per credit card, per house hold.",Europe/London,False,False
Garth Brooks,2022-09-11 09:00:00,Croke Park,Garth Brooks,2021-11-25 00:00:00,2022-09-11 13:00:00,,,https://www.ticketmaster.ie/garth-brooks-dublin-09-11-2022/event/18005B7123C177EE,K8vZ9171aAV,G5vOZpM7NY9Lm,"min: 74.84 USD, max: 92.62 USD","Ticket Limit of 8 per person, per credit card, per house hold.",Europe/London,False,False
Garth Brooks,2022-09-16 09:00:00,Croke Park,Garth Brooks,2021-11-25 00:00:00,2022-09-16 13:00:00,,,https://www.ticketmaster.ie/garth-brooks-dublin-09-16-2022/event/18005B7123C47803,K8vZ9171aAV,G5vOZpM7Ns6Od,"min: 74.84 USD, max: 92.62 USD","Ticket Limit of 8 per person, per credit card, per house hold.",Europe/London,False,False
Garth Brooks,2022-09-17 09:00:00,Croke Park,Garth Brooks,2021-11-25 00:00:00,2022-09-17 13:00:00,,,https://www.ticketmaster.ie/garth-brooks-dublin-09-17-2022/event/18005B7123C7780B,K8vZ9171aAV,G5vOZpM7NsMO5,"min: 74.84 USD, max: 92.62 USD","Ticket Limit of 8 per person, per credit card, per house hold.",Europe/London,False,False
George Strait: Strait From Moody Center,2022-04-29 17:30:00,Moody Center ATX,"George Strait, Willie Nelson, Randy Rogers Band",2021-10-22 08:00:00,2022-04-29 17:30:00,"2021-10-13 08:00:00, 2021-10-15 08:00:00, 2021-10-18 08:00:00, 2021-10-20 08:00:00, 2021-10-19 08:00:00, 2021-10-22 08:00:00, 2021-10-13 08:00:00, 2021-10-22 08:00:00, 2021-10-18 08:00:00, 2021-10-18 08:00:00","2021-10-21 20:00:00, 2021-10-21 20:00:00, 2021-10-21 20:00:00, 2021-10-21 20:00:00, 2021-10-21 20:00:00, 2022-04-29 17:30:00, 2021-10-21 20:00:00, 2022-04-29 17:30:00, 2021-10-21 20:00:00, 2021-10-21 20:00:00",https://www.ticketmaster.com/george-strait-strait-from-moody-center-austin-texas-04-29-2022/event/3A005B239BA54B4A,K8vZ9171aKV,G5dIZpwChtfc1,"min: 49.5 USD, max: 2999.5 USD",There is a four (4) ticket limit for the Fan Club Presale and Bundle. There is a six (6) ticket limit for the Premium Package. There is an overall 6 ticket limit for this event.,America/Chicago,False,False
George Strait: Strait From Moody Center,2022-04-30 17:30:00,Moody Center ATX,"George Strait, Willie Nelson, Randy Rogers Band",2021-10-22 08:00:00,2022-04-30 17:30:00,"2021-10-13 10:00:00, 2021-10-15 08:00:00, 2021-10-18 08:00:00, 2021-10-20 08:00:00, 2021-10-19 08:00:00, 2021-10-22 08:00:00, 2021-10-13 10:00:00, 2021-10-22 08:00:00, 2021-10-18 08:00:00, 2021-10-18 08:00:00","2021-10-21 20:00:00, 2021-10-21 20:00:00, 2021-10-21 20:00:00, 2021-10-21 20:00:00, 2021-10-21 20:00:00, 2022-04-30 17:30:00, 2021-10-21 20:00:00, 2022-04-30 17:30:00, 2021-10-21 20:00:00, 2021-10-21 20:00:00",https://www.ticketmaster.com/george-strait-strait-from-moody-center-austin-texas-04-30-2022/event/3A005B45BB222C3E,K8vZ9171aKV,G5dIZpVpDFxYX,"min: 49.5 USD, max: 2999.5 USD",There is a four (4) ticket limit for the Fan Club Presale and Bundle. There is a six (6) ticket limit for the Premium Package. There is an overall 6 ticket limit for this event.,America/Chicago,False,False
Willie Nelson & Family,2022-06-03 16:30:00,Ozarks Amphitheater,Willie Nelson,2021-06-25 08:00:00,2022-06-03 16:30:00,"2022-02-17 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2021-06-25 08:00:00","2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2021-07-24 20:00:00",https://www.ticketmaster.com/willie-nelson-family-camdenton-missouri-06-03-2022/event/06005AD0E5B05823,K8vZ9171aKV,vvG1bZpcdPiAON,"min: 45.0 USD, max: 175.0 USD",There is an overall 8 ticket limit for this event. There is a four (4) ticket limit for the Fan Club Presale and Bundle. There is a six (6) ticket limit for the Premium Package.,America/Chicago,False,False
"Outlaw ft: Willie Nelson, Chris Stapleton, Zach Bryan & More",2022-09-23 13:30:00,Waterfront Music Pavilion (formerly BB&T Pavilion),"Outlaw Music Festival, Willie Nelson, Chris Stapleton, Zach Bryan, Larkin Poe, Brittney Spencer",2022-03-25 07:00:00,2022-09-23 15:30:00,"2022-03-22 07:00:00, 2022-03-23 07:00:00, 2022-03-23 07:00:00, 2022-03-23 07:00:00, 2022-03-25 07:00:00, 2022-03-22 07:00:00, 2022-03-25 07:00:00, 2022-03-22 07:00:00, 2022-05-03 05:00:00, 2022-05-04 07:00:00, 2022-05-03 09:00:00","2022-03-24 19:00:00, 2022-03-24 19:00:00, 2022-03-24 19:00:00, 2022-03-24 19:00:00, 2022-08-17 19:00:00, 2022-03-24 19:00:00, 2022-09-23 15:30:00, 2022-09-23 15:30:00, 2022-05-03 20:59:00, 2022-05-10 20:59:00, 2022-05-03 20:59:00",https://concerts.livenation.com/outlaw-ft-willie-nelson-chris-stapleton-camden-new-jersey-09-23-2022/event/02005C70A6932718,K8vZ9171aKV,vvG1FZ96eJ0wjb,"min: 39.5 USD, max: 189.5 USD",There is an overall 10 ticket limit for this event.,America/New_York,False,False
Willie Nelson & Family,2022-08-05 16:30:00,Celeste Center,"Willie Nelson, Noah Guthrie, Ohio State Fair",2022-04-08 07:00:00,2022-08-05 17:30:00,"2022-04-06 07:00:00, 2022-04-05 07:00:00, 2022-04-05 07:00:00, 2022-04-05 07:00:00, 2022-04-08 07:00:00","2022-04-07 20:59:00, 2022-04-07 19:00:00, 2022-04-07 19:00:00, 2022-04-07 19:00:00, 2022-07-22 19:00:00",https://www.ticketmaster.com/willie-nelson-family-columbus-ohio-08-05-2022/event/05005C78F5BB72A0,K8vZ9171aKV,vvG1fZ96NgmM1O,"min: 47.0 USD, max: 62.0 USD",There is a four (4) ticket limit for the Fan Club Presale and Bundle. There is a six (6) ticket limit for the Premium Package. There is an overall 8 ticket limit for this event on the first day of the on-sale.,America/New_York,False,False
Willie Nelson & Family,2022-05-06 17:30:00,FirstBank Amphitheater,Willie Nelson,2022-02-18 08:00:00,2022-05-06 19:30:00,"2022-02-15 08:00:00, 2022-02-15 09:00:00, 2022-02-17 08:00:00, 2022-02-17 08:00:00, 2022-02-15 08:00:00, 2022-02-18 08:00:00, 2022-05-03 05:00:00, 2022-05-03 09:00:00, 2022-05-04 07:00:00","2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-04-22 20:00:00, 2022-05-03 21:59:00, 2022-05-03 21:59:00, 2022-05-05 21:59:00",https://www.ticketmaster.com/willie-nelson-family-franklin-tennessee-05-06-2022/event/1B005C47D3B85E4F,K8vZ9171aKV,G5viZ97LKmAy2,"min: 39.5 USD, max: 125.0 USD",There is a four (4) ticket limit for the Fan Club Presale and Bundle. There is a six (6) ticket limit for the Premium Package.,America/Chicago,False,False
